ID,title,description,streetaddress,city,Year,notes,full.address,lat,lon,geoAddress,status
239,Love Inn,,10700 Van Owen ,North Hollywood,1976,,"10700 Van Owen , North Hollywood , CA",34.1939731,-118.3637319,"10700 vanowen st, north hollywood, ca 91605, usa",Geocoded
1318,Love Inn,,10700 Van Owen ,North Hollywood,1975,,"10700 Van Owen , North Hollywood, CA",34.1939731,-118.3637319,"10700 vanowen st, north hollywood, ca 91605, usa",Geocoded
233,Love Inn,Some (G),10700 Van Owen,North Hollywood,1974,,"10700 Van Owen, North Hollywood , CA",34.1939731,-118.3637319,"10700 vanowen st, north hollywood, ca 91605, usa",Geocoded
588,Lucky Club,,1801 Haight St.,San Francisco,1978,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
593,Lucky Club,,1801 Haight St.,San Francisco,1979,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
,Lucky Club,,1801 Haight St,San Francisco,1974,,"1801 Haight St, San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
298,Lucky Club,,1801 Haight St.,San Francisco,1972,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
252,Lucky Club,,1801 Haight St,San Francisco,1969,,"1801 Haight St, San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
194,Lucky Club,,1801 Haight St,San Francisco,1966,,"1801 Haight St, San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
275,Lucky Club,,1801 Haight St.,San Francisco,1970,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
296,Lucky Club,,1801 Haight St.,San Francisco,1975,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
425,Lucky Club,,1801 Haight St.,San Francisco,1973,,"1801 Haight St., San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
491,Lucky Club ,,1801 Haight St. ,San Francisco,1976,,"1801 Haight St. , San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
563,Lucky Club ,,1801 Haight St. ,San Francisco,1977,,"1801 Haight St. , San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
,Lucky Club ,,1801 Haight St. ,San Francisco,1968,,"1801 Haight St. , San Francisco, CA",37.7691623,-122.4520759,"1801 haight st, san francisco, ca 94117, usa",Geocoded
21,Lucky Leone's,"(Live bands on Fri., Sat. nite & Sun. afternoon) at  17th",1700 Placentia ,Costa Mesa,1979,,"1700 Placentia , Costa Mesa, CA",33.6363591,-117.931628,"1700 placentia ave, costa mesa, ca 92627, usa",Geocoded
459,Lucky Leone's,19th and Placentia,,Costa Mesa,1977,,", CA",33.643381,-117.931985,unclear_coded_by_hand,Found
NA,Lucky Leone's,(Some G),1700 Placentia at 17th,Costa Mesa,1978,,"1700 Placentia at 17th, CA",33.636359,-117.931628,unclear_coded_by_hand,Found
115,Lucky Stop,,6365 Yucca ,Hollywood,1973,,"6365 Yucca , Hollywood, CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
54,Lucky Stop,,6365 Yucca,Hollywood,1969,,"6365 Yucca, Hollywood, CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
35,Lucky Stop,,6365 Yucca,Los Angeles,1966,,"6365 Yucca, Los Angeles, CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
35,Lucky Stop,,6365 Yucca,Los Angeles,1968,,"6365 Yucca, Los Angeles, CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
30,Lucky Stop,,6365 Yucca,Los Angeles,1965,,"6365 Yucca, Los Angeles, CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
75,Lucky Stop,,6365 Yucca,Los Angeles,1971,,"6365 Yucca, Los Angeles , CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
87,Lucky Stop,,6365 Yucca,Los Angeles,1972,,"6365 Yucca, Los Angeles , CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
52,Lucky Stop,,6365 Yucca,Los Angeles,1970,,"6365 Yucca, Los Angeles , CA",34.1041929,-118.3287649,"6365 yucca st, los angeles, ca 90028, usa",Geocoded
513,Lyric Book Store,,852 5th Ave.,San Diego,1979,,"852 5th Ave., San Diego , CA",32.7143492,-117.1605279,"852 fifth ave, san diego, ca 92101, usa",Geocoded
1564,Lyric Book Store,,852 5th Ave. ,San Diego,1980,,"852 5th Ave. , San Diego , CA",32.7143492,-117.1605279,"852 fifth ave, san diego, ca 92101, usa",Geocoded
448,Lyric Book Store ,,828 5th Avenue,San Diego,1977,,"828 5th Avenue, San Diego , CA",32.7140183,-117.1604589,"828 fifth ave, san diego, ca 92101, usa",Geocoded
141,M.B. Club,"(no booze- ""wild back room"") ",4550 Melrose Ave. ,Hollywood,1976,,"4550 Melrose Ave. , Hollywood, CA",34.0834053,-118.2997041,"4550 melrose ave, los angeles, ca 90029, usa",Geocoded
1215,M.B. Club,(Male Box - no booze - wild back room - semi-priveate),4550 Melrose Ave.,Hollywood,1975,,"4550 Melrose Ave., Hollywood, CA",34.0834053,-118.2997041,"4550 melrose ave, los angeles, ca 90029, usa",Geocoded
294,M.C.C,(N.Hollywood),11717 Victory Bl.,Hollywood,1979,,"11717 Victory Bl., Hollywood, CA",34.1869526,-118.3885369,"11717 victory blvd, north hollywood, ca 91606, usa",Geocoded
108,M.C.C,,785 Junipero,Long Beach,1979,,"785 Junipero, Long Beach, CA",33.7769184,-118.1635808,"785 junipero ave, long beach, ca 90804, usa",Geocoded
251,M.C.C,(Downtown),1050 Hill St.,Los Angeles,1979,,"1050 Hill St., Los Angeles , CA",34.0402437,-118.2592862,"1050 s hill st, los angeles, ca 90015, usa",Geocoded
396,M.C.C,,906 47th St. ,San Diego,1976,,"906 47th St. , San Diego , CA",32.7153327,-117.0940114,"906 47th st, san diego, ca 92102, usa",Geocoded
22,M.C.C.,,213 E. 23rd,Costa Mesa,1979,,"213 E. 23rd, Costa Mesa, CA",33.6516845,-117.9018731,"213 23rd st, costa mesa, ca 92627, usa",Geocoded
1086,M.C.C.,,215 E. 23rd ,Costa Mesa,1980,,"215 E. 23rd , Costa Mesa, CA",33.651641,-117.9018087,"215 23rd st, costa mesa, ca 92627, usa",Geocoded
,M.C.C.,(First Chistian Church),1632 N St.,Fresno ,1974,,"1632 N St., Fresno , CA",36.7430471,-119.7928959,"1632 n st, fresno, ca 93721, usa",Geocoded
100,M.C.C.,,785 Junipero,Long Beach,1978,,"785 Junipero, Long Beach, CA",33.7769184,-118.1635808,"785 junipero ave, long beach, ca 90804, usa",Geocoded
1177,M.C.C.,,785 Junipero,Long Beach,1980,,"785 Junipero, Long Beach, CA",33.7769184,-118.1635808,"785 junipero ave, long beach, ca 90804, usa",Geocoded
84,M.C.C.,,1105 Raymond Avenue ,Long Beach,1977,,"1105 Raymond Avenue , Long Beach, CA",33.780924,-118.164693,"1105 raymond ave, long beach, ca 90804, usa",Geocoded
1155,M.C.C.,,1105 Raymond Ave.,Long Beach,1975,,"1105 Raymond Ave., Long Beach, CA",33.780924,-118.164693,"1105 raymond ave, long beach, ca 90804, usa",Geocoded
193,M.C.C.,(downtown) ,1050 Hill St. ,Los Angeles,1976,,"1050 Hill St. , Los Angeles , CA",34.0402437,-118.2592862,"1050 s hill st, los angeles, ca 90015, usa",Geocoded
228,M.C.C.,(Downtown) ,1050 Hill Street ,Los Angeles,1977,,"1050 Hill Street , Los Angeles , CA",34.0402437,-118.2592862,"1050 s hill st, los angeles, ca 90015, usa",Geocoded
239,M.C.C.,(Downtown),1050 Hill St.,Los Angeles,1978,,"1050 Hill St., Los Angeles , CA",34.0402437,-118.2592862,"1050 s hill st, los angeles, ca 90015, usa",Geocoded
1330,M.C.C.,(Downtown),1050 Hill St.,Los Angeles,1980,,"1050 Hill St., Los Angeles , CA",34.0402437,-118.2592862,"1050 s hill st, los angeles, ca 90015, usa",Geocoded
1271,M.C.C.,(downtown),1053 Hill St.,Los Angeles,1975,,"1053 Hill St., Los Angeles, CA",34.0405216,-118.2598572,"1053 s hill st, los angeles, ca 90015, usa",Geocoded
241,M.C.C.,,11717 Victory Blvd. ,North Hollywood,1976,,"11717 Victory Blvd. , North Hollywood , CA",34.1869526,-118.3885369,"11717 victory blvd, north hollywood, ca 91606, usa",Geocoded
282,M.C.C.,,11717 Victory Blvd.,North Hollywood,1978,,"11717 Victory Blvd., North Hollywood , CA",34.1869526,-118.3885369,"11717 victory blvd, north hollywood, ca 91606, usa",Geocoded
1320,M.C.C.,,11717 Victory Blvd.,North Hollywood,1975,,"11717 Victory Blvd., North Hollywood, CA",34.1869526,-118.3885369,"11717 victory blvd, north hollywood, ca 91606, usa",Geocoded
282,M.C.C.,,1510 Fleming Ave. ,Oakland,1976,,"1510 Fleming Ave. , Oakland, CA",37.7781581,-122.1954174,"fleming ave, oakland, ca, usa",Geocoded
323,M.C.C.,,1510 Fleming Avenue ,Oakland,1977,,"1510 Fleming Avenue , Oakland, CA",37.7781581,-122.1954174,"fleming ave, oakland, ca, usa",Geocoded
100,M.C.C.,,1455 Harrison St.,Oakland,1975,,"1455 Harrison St., Oakland, CA",37.8038969,-122.2672214,"1455 harrison st, oakland, ca 94612, usa",Geocoded
341,M.C.C.,,7th and Lemon ,Riverside,1976,,"7th and Lemon , Riverside, CA",33.9767725,-117.3506642,"seventh st, riverside, ca 92507, usa",Geocoded
524,M.C.C.,7th and Lemon,,Riverside,1977,,", CA",33.982177,-117.371249,unclear_coded_by_hand,Found
1210,M.C.C.,,7th & Lemon,Riverside,1975,,"7th & Lemon, CA",33.982177,-117.371249,unclear_coded_by_hand,Found
1511,M.C.C.,,34th & Broadway ,Sacramento ,1980,,"34th & Broadway , Sacramento , CA",38.552759,-121.469473,unclear_coded_by_hand,Found
409,M.C.C.,,34th & Broadway,Sacramento ,1979,,"34th & Broadway, Sacramento , CA",38.552759,-121.469473,unclear_coded_by_hand,Found
NA,M.C.C.,,34th at Broadway,Sacramento ,1978,,"34th at Broadway, CA",38.552759,-121.469473,unclear_coded_by_hand,Found
450,M.C.C.,,1355 Fern Street,San Diego,1977,,"1355 Fern Street, San Diego , CA",32.7200448,-117.1290949,"1355 fern st, san diego, ca 92102, usa",Geocoded
465,M.C.C.,,1355 Fern St. ,San Diego,1978,,"1355 Fern St. , San Diego , CA",32.7200448,-117.1290949,"1355 fern st, san diego, ca 92102, usa",Geocoded
1566,M.C.C.,,1355 Fern St.,San Diego,1980,,"1355 Fern St., San Diego , CA",32.7200448,-117.1290949,"1355 fern st, san diego, ca 92102, usa",Geocoded
203,M.C.C.,,906 - 47th St.,San Diego,1975,,"906 - 47th St., San Diego, CA",32.7153327,-117.0940114,"906 47th st, san diego, ca 92102, usa",Geocoded
1718,M.C.C.,,1076 Guerrero St.,San Francisco,1980,,"1076 Guerrero St., San Francisco, CA",37.7540161,-122.423355,"1076 guerrero st, san francisco, ca 94110, usa",Geocoded
596,M.C.C.,,1076 Guerrero St. ,San Francisco,1979,,"1076 Guerrero St. , San Francisco, CA",37.7540161,-122.423355,"1076 guerrero st, san francisco, ca 94110, usa",Geocoded
591,M.C.C.,,1076 Guerrero,San Francisco,1978,,"1076 Guerrero, San Francisco, CA",37.7540161,-122.423355,"1076 guerrero st, san francisco, ca 94110, usa",Geocoded
300,M.C.C.,,1074 Guerrero,San Francisco,1975,,"1074 Guerrero, San Francisco, CA",37.7540463,-122.4231638,"1074 guerrero st, san francisco, ca 94110, usa",Geocoded
700,M.C.C.,,160 N. 3rd St.,San Jose,1979,,"160 N. 3rd St., San Jose, CA",37.3396901,-121.8899023,"160 n 3rd st, san jose, ca 95112, usa",Geocoded
1841,M.C.C.,,160 N. 3rd St.,San Jose,1980,,"160 N. 3rd St., San Jose, CA",37.3396901,-121.8899023,"160 n 3rd st, san jose, ca 95112, usa",Geocoded
663,M.C.C.,,300 South 10th Street ,San Jose,1977,,"300 South 10th Street , San Jose, CA",37.3360518,-121.8770962,"300 s 10th st, san jose, ca 95112, usa",Geocoded
386,M.C.C.,,300 So. 10th St.,San Jose,1975,,"300 So. 10th St., San Jose, CA",37.3360518,-121.8770962,"300 s 10th st, san jose, ca 95112, usa",Geocoded
712,M.C.C.,,793 Higuera,San Luis Obispo,1979,,"793 Higuera, San Luis Obispo, CA",35.279639,-120.6628818,"793 higuera st, san luis obispo, ca 93401, usa",Geocoded
711,M.C.C.,,793 Higuera,San Luis Obispo,1978,,"793 Higuera, San Luis Obispo, CA",35.279639,-120.6628818,"793 higuera st, san luis obispo, ca 93401, usa",Geocoded
721,M.C.C.,,723 N. Bush St.,Santa Ana,1979,,"723 N. Bush St., Santa Ana, CA",33.7508036,-117.8665929,"723 n bush st, santa ana, ca 92701, usa",Geocoded
390,M.C.C.,,1535 Santa Barbara St.,Santa Barbara,1975,,"1535 Santa Barbara St., Santa Barbara, CA",34.4287823,-119.7073554,"1535 santa barbara st, santa barbara, ca 93101, usa",Geocoded
617,M.C.C.,,1245 4th St. ,Venice,1976,,"1245 4th St. , Venice, CA",34.0183345,-118.4968473,"1245 4th st, santa monica, ca 90401, usa",Geocoded
707,M.C.C.,,1245 4th Street ,Venice,1977,,"1245 4th Street , Venice, CA",33.9924254,-118.4707946,"1245 4th ave, venice, ca 90291, usa",Geocoded
NA,M.C.C.,,18th & Arizona,Venice,1978,,"18th & Arizona, CA",33.985047,-118.469483,unclear_coded_by_hand,General City Coordinates Used
1138,M.C.C.,,18th & Arizona,Venice,1980,,"18th & Arizona, CA",33.985047,-118.469483,unclear_coded_by_hand,General City Coordinates Used
NA,M.C.C.,,18th & Arizona,Venice,1979,,"18th & Arizona, CA",33.985047,-118.469483,unclear_coded_by_hand,General City Coordinates Used
420,M.C.C.,,1245 - 4th Street,Venice,1975,,"1245 - 4th Street, Venice, CA",33.9924254,-118.4707946,"1245 4th ave, venice, ca 90291, usa",Geocoded
71,M.C.C. ,,1105 Raymond Ave.,Long Beach,1976,,"1105 Raymond Ave., Long Beach, CA",33.780924,-118.164693,"1105 raymond ave, long beach, ca 90804, usa",Geocoded
281,M.C.C. ,,11717 Victory Blvd. ,North Hollywood,1977,,"11717 Victory Blvd. , North Hollywood , CA",34.1869526,-118.3885369,"11717 victory blvd, north hollywood, ca 91606, usa",Geocoded
1384,M.C.C. ,,5730 Cahuenga Blvd. ,North Hollywood,1980,,"5730 Cahuenga Blvd. , North Hollywood , CA",34.1749536,-118.3612383,"5730 cahuenga blvd, north hollywood, ca 91601, usa",Geocoded
401,M.C.C. ,,34th at Broadway ,Sacramento ,1977,,"34th at Broadway , Sacramento , CA",38.552661,-121.4695209,"34th st & broadway, sacramento, ca 95817, usa",Geocoded
566,M.C.C. ,,1074 Guerrero Street ,San Francisco,1977,,"1074 Guerrero Street , San Francisco, CA",37.7540463,-122.4231638,"1074 guerrero st, san francisco, ca 94110, usa",Geocoded
494,M.C.C. ,,1074 Guerrero ,San Francisco,1976,,"1074 Guerrero , San Francisco, CA",37.7540463,-122.4231638,"1074 guerrero st, san francisco, ca 94110, usa",Geocoded
703,M.C.C. ,,300 So. 10th St.,San Jose,1978,,"300 So. 10th St., San Jose, CA",37.3360518,-121.8770962,"300 s 10th st, san jose, ca 95112, usa",Geocoded
580,M.C.C. ,,300 S. 10th St. ,San Jose,1976,,"300 S. 10th St. , San Jose, CA",37.3360518,-121.8770962,"300 s 10th st, san jose, ca 95112, usa",Geocoded
1855,M.C.C. ,(Above journey's end),2117 A Broad St.,San Luis Obispo,1980,,"2117 A Broad St., San Luis Obispo, CA",35.270773,-120.6577775,"2117 broad st, san luis obispo, ca 93401, usa",Geocoded
1866,M.C.C. ,,723 N. Bush St.,Santa Ana,1980,,"723 N. Bush St., Santa Ana, CA",33.7508036,-117.8665929,"723 n bush st, santa ana, ca 92701, usa",Geocoded
585,M.C.C. ,,1535 Santa Barbara St. ,Santa Barbara,1976,,"1535 Santa Barbara St. , Santa Barbara, CA",34.4287823,-119.7073554,"1535 santa barbara st, santa barbara, ca 93101, usa",Geocoded
175,M/B Club,'Wild' back room,1089 Manzanita,Los Angeles,1974,,"1089 Manzanita, Los Angeles , CA",34.0931191,-118.2811178,"1089 manzanita st, los angeles, ca 90029, usa",Geocoded
,Mac's,,349 S. 1st St.,San Jose,1974,,,37.3305478,-121.8868197,"349 s 1st st, san jose, ca 95113, usa",Geocoded
385,Mac's,,349 So. 1st St.,San Jose,1975,,"349 So. 1st St., San Jose, CA",37.3305478,-121.8868197,"349 s 1st st, san jose, ca 95113, usa",Geocoded
662,Mac's ,,349 South 1st Street ,San Jose,1977,,"349 South 1st Street , San Jose, CA",37.3305389,-121.8867251,"349 s 1st st, san jose, ca 95113, usa",Geocoded
698,Mac's ,"(Some OC, RT)
",349 Stockton,San Jose,1979,,"349 Stockton, San Jose, CA",37.3346365,-121.9068717,"349 stockton ave, san jose, ca 95126, usa",Geocoded
701,Mac's ,"(Some OC, RT)",349 So. 1st St.,San Jose,1978,,"349 So. 1st St., San Jose, CA",37.3305478,-121.8868197,"349 s 1st st, san jose, ca 95113, usa",Geocoded
1840,Mac's ,"(Some OC, RT)",349 S. 1st St.,San Jose,1980,,"349 S. 1st St., San Jose, CA",37.3305478,-121.8868197,"349 s 1st st, san jose, ca 95113, usa",Geocoded
579,Mac's ,,349 S. 1st St. ,San Jose,1976,,"349 S. 1st St. , San Jose, CA",37.3305478,-121.8868197,"349 s 1st st, san jose, ca 95113, usa",Geocoded
5,Mackeral Flats ,At foot of Balboa Pier,100 Main St.,Balboa,1976,,"100 Main St., Balboa, CA",33.6013585,-117.89952,"100 main st, newport beach, ca 92661, usa",Geocoded
11,Mackerel Flats,"at foot of Balboa Pier
",100 Main St.,Balboa,1979,,"100 Main St., Balboa, CA",33.6013585,-117.89952,"100 main st, newport beach, ca 92661, usa",Geocoded
1076,Mackerel Flats,At foot of Balboa Pier,100 Main St.,Balboa,1980,,"100 Main St., Balboa, CA",33.6013585,-117.89952,"100 main st, newport beach, ca 92661, usa",Geocoded
1153,Mackerel Flats,,100 Main St. at foot of Balboa Pier,Balboa,1975,,"100 Main St. at foot of Balboa Pier, CA",33.601359,-117.89952,unclear_coded_by_hand,Found
6,Mackerel Flats,Foot of Balboa Pier,100 Main St. ,Balboa,1974,,"100 Main St. , Balboa, CA",33.6013585,-117.89952,"100 main st, newport beach, ca 92661, usa",Geocoded
343,Madi Gras,,2395 No. Indian Ave.,Palm Springs,1978,,"2395 No. Indian Ave., Palm Springs, CA",33.8511,-116.546052,"2395 n indian canyon dr, palm springs, ca 92262, usa",Geocoded
66,"Madness, Inc",,1178 N Western Ave,Los Angeles,1968,,"1178 N Western Ave, Los Angeles, CA",34.092682,-118.308846,"1178 n western ave, los angeles, ca 90029, usa",Geocoded
65,"Madness, Inc",,1170 N. Western Ave,Los Angeles,1966,,"1170 N. Western Ave, Los Angeles, CA",34.092489,-118.308828,"1170 n western ave, los angeles, ca 90029, usa",Geocoded
86,"Madness, Inc.","(open, closed, open???)",1170 N Western,Los Angeles,1969,,"1170 N Western, Los Angeles , CA",34.092489,-118.308828,"1170 n western ave, los angeles, ca 90029, usa",Geocoded
54,"Madness, Inc.",,1170 N Western,Los Angeles,1965,,"1170 N Western, Los Angeles, CA",34.092489,-118.308828,"1170 n western ave, los angeles, ca 90029, usa",Geocoded
293,Mag,(Picking up again) (N. Hollywood),12136 Magnolia,Hollywood,1979,,"12136 Magnolia, Hollywood, CA",34.0928092,-118.3286614,"hollywood, los angeles, ca, usa",Geocoded
281,Mag,,12136 Magnolia,North Hollywood,1978,,"12136 Magnolia, North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
1383,Mag ,,12136 Magnolia ,North Hollywood,1980,,"12136 Magnolia , North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
1162,Magic Forest,(May be closing),Railroad Ave. at Jensen Overpass,Fresno ,1975,,"Railroad Ave. at Jensen Overpass, CA",36.706883,-119.766056,unclear_coded_by_hand,Found
299,Magic Garden,,1840 Haight St.,San Francisco,1972,,"1840 Haight St., San Francisco, CA",37.7695149,-122.4526147,"1840 haight st, san francisco, ca 94117, usa",Geocoded
169,Magnolia Inn,(N. Hollywood),12136 Magnolia,Hollywood,1971,,"12136 Magnolia, Hollywood, CA",34.0928092,-118.3286614,"hollywood, los angeles, ca, usa",Geocoded
280,Magnolia Inn,,12136 Magnolia ,North Hollywood,1977,,"12136 Magnolia , North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
240,Magnolia Inn,,12136 Magnolia ,North Hollywood,1976,,"12136 Magnolia , North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
126,Magnolia Inn,,12136 Magnolia,North Hollywood,1970,,"12136 Magnolia, North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
1319,Magnolia Inn,,12136 Magnolia ,North Hollywood,1975,,"12136 Magnolia , North Hollywood, CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
222,Magnolia Inn,,12136 Magnolia,North Hollywood,1973,,"12136 Magnolia, North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
234,Magnolia Inn,,12136 Magnolia,North Hollywood,1974,,"12136 Magnolia, North Hollywood , CA",34.1646914,-118.3978266,"12136 w magnolia blvd, valley village, ca 91607, usa",Geocoded
129,Magnolia Inn,,12136 Magnolia ,Studio City,1969,,"12136 Magnolia , Studio City, CA",34.1431346,-118.3964119,"theatre, 12136 ventura blvd, studio city, ca 91604, usa",Geocoded
89,Magnolia Inn,,12136 Magnolia ,Studio City,1966,,"12136 Magnolia , Studio City, CA",34.1431346,-118.3964119,"theatre, 12136 ventura blvd, studio city, ca 91604, usa",Geocoded
